dia;mes;armazenamento_sin;armazenamento_se;armazenamento_s;armazenamento_ne;armazenamento_n;ena_sin;ena_se;ena_s;ena_ne;ena_n;expectativa_ena_7_dias_sin;expectativa_ena_7_dias_se;expectativa_ena_7_dias_s;expectativa_ena_7_dias_ne;expectativa_ena_7_dias_n;carga_sin;carga_se;carga_s;carga_ne;carga_n;pld_medio_se 
01/07/2016;01/07/2016;0.531470294;0.559745048;0.877141998;0.26825455;0.598098531;0.866197672;1.055666328;0.730071969;0.367981791;0.544645266;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;59845;33830;11093;9619;5303;72.94
02/07/2016;01/07/2016;0.531107812;0.559705613;0.875989578;0.267173657;0.596901802;0.848795501;1.03768057;0.694725335;0.360394537;0.573779336;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;54807;31117;9526;9089;5075;82.14
03/07/2016;01/07/2016;0.530697;0.559597165;0.875588736;0.26582254;0.595638588;0.839816722;1.031576806;0.673225836;0.352048558;0.582141894;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;49393;27806;8201;8531;4855;82.14
04/07/2016;01/07/2016;0.528929471;0.558064103;0.870027057;0.264703044;0.59351107;0.832758661;1.039877925;0.63414412;0.340667678;0.572700297;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;58958;33672;10575;9484;5227;82.14
05/07/2016;01/07/2016;0.52734491;0.556846526;0.863864115;0.263467737;0.591848946;0.832897508;1.045656155;0.622574474;0.333080425;0.578365255;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;60487;35039;10855;9480;5113;82.14
06/07/2016;01/07/2016;0.525201091;0.554692352;0.859204329;0.262174526;0.590253308;0.821488904;1.007202442;0.653366129;0.33055134;0.611815484;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;60370;34947;10690;9652;5081;82.14
07/07/2016;01/07/2016;0.523592364;0.553267739;0.854143702;0.261151537;0.588724154;0.810936524;0.987344863;0.658012207;0.326757714;0.610736445;35113.40594;24375.73404;7187.0146;1257.9664;2292.6909;60597;34853;10630;9864;5250;82.14
08/07/2016;01/07/2016;0.521935306;0.551917067;0.847529813;0.259974136;0.58785985;0.791567352;0.9674059;0.615559807;0.326504805;0.643107634;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;60275;34305;10666;9976;5328;82.14
09/07/2016;01/07/2016;0.52072013;0.5510692;0.843320974;0.258584416;0.586264211;0.747645384;0.927568667;0.547963925;0.323975721;0.598057729;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;53995;30432;9221;9283;5059;86.22
10/07/2016;01/07/2016;0.519815652;0.55042837;0.840765608;0.257407014;0.584934512;0.723809965;0.900101729;0.515168079;0.322205362;0.601294848;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;49279;28018;7995;8463;4803;86.22
11/07/2016;01/07/2016;0.517582076;0.548264337;0.834652771;0.256268216;0.583139419;0.734871451;0.921180061;0.526646625;0.320940819;0.557863501;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;59538;34210;10495;9544;5289;86.22
12/07/2016;01/07/2016;0.515400283;0.545932703;0.830694458;0.255225926;0.58141081;0.781315808;0.947141404;0.658741004;0.320182094;0.536822228;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;61906;35852;10823;9921;5310;86.22
13/07/2016;01/07/2016;0.513177064;0.543418679;0.828439723;0.253894111;0.580081112;0.787702775;0.955035605;0.670948347;0.319676277;0.523334233;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;61882;35863;10689;9978;5352;86.22
14/07/2016;01/07/2016;0.512655781;0.541392671;0.845475499;0.252813218;0.578485473;0.995094069;0.933224822;1.540584859;0.331562974;0.497707041;31568.19915;22307.00915;6080.7688;1214.682;1965.7392;61952;35945;10741;9931;5335;86.22
15/07/2016;01/07/2016;0.513242655;0.539065966;0.881751679;0.251713023;0.57682335;1.331613172;0.958453713;2.813336977;0.332068791;0.483949285;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;61815;35926;10469;10076;5344;86.22
16/07/2016;01/07/2016;0.513636207;0.53757234;0.905802185;0.251037465;0.574961771;1.276213177;0.89180061;2.749749476;0.327010622;0.473698408;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;56684;32855;9046;9610;5173;79.96
17/07/2016;01/07/2016;0.514495806;0.537251925;0.924541537;0.250381208;0.573233163;1.180015273;0.917558494;2.31484012;0.323722812;0.472889129;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;49599;27916;7721;9009;4953;79.96
18/07/2016;01/07/2016;0.513270273;0.535423096;0.93080469;0.249087996;0.570440795;1.041561567;0.939735504;1.724697094;0.325493171;0.457512814;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;59039;33045;10398;10166;5430;79.96
19/07/2016;01/07/2016;0.511851417;0.533761868;0.931907005;0.247929896;0.568047337;0.959803763;0.96231943;1.359843309;0.32245827;0.43835986;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;60432;33918;10843;10250;5421;79.96
20/07/2016;01/07/2016;0.51038423;0.532209088;0.931005111;0.246655986;0.566318729;0.886585055;0.920162767;1.164343628;0.322964087;0.442676018;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;60510;34206;10948;10054;5302;79.96
21/07/2016;01/07/2016;0.508595989;0.530350682;0.92849985;0.245478585;0.564324181;0.851965844;0.914547304;1.034526738;0.329792615;0.453466415;34816.9071;21548.9216;10272.8204;1132.8403;1862.3248;60772;34416;11062;10032;5262;79.96
22/07/2016;01/07/2016;0.506628232;0.528290168;0.924792063;0.244397692;0.562861512;0.805822322;0.874750763;0.935410404;0.32574608;0.477205287;34761.30586;20032.30586;11895;1184;1650;60248;34157;10967;9935;5189;79.96
23/07/2016;01/07/2016;0.505406152;0.527230334;0.922236697;0.243181687;0.561199388;0.768588156;0.85318413;0.840940148;0.321193728;0.470731049;34761.30586;20032.30586;11895;1184;1650;55037;31443;9314;9399;4881;77.36
24/07/2016;01/07/2016;0.50476059;0.526554998;0.923940275;0.242042888;0.559537265;0.738944299;0.830274669;0.778263642;0.318158827;0.465875371;34761.30586;20032.30586;11895;1184;1650;49532;28232;7933;8614;4753;77.36
25/07/2016;01/07/2016;0.50303794;0.524943065;0.919681331;0.240865487;0.557808656;0.736630181;0.848585961;0.732713856;0.314618108;0.456164014;34761.30586;20032.30586;11895;1184;1650;59184;33945;10329;9582;5328;77.36
26/07/2016;01/07/2016;0.500973522;0.523104376;0.913418178;0.239765292;0.554949804;0.718487492;0.845412004;0.686981871;0.312847749;0.403021311;34761.30586;20032.30586;11895;1184;1650;61090;35171;10766;9707;5446;77.36
27/07/2016;01/07/2016;0.498629475;0.520900908;0.906754184;0.238510683;0.552689316;0.713095596;0.84577823;0.667850961;0.314618108;0.392500674;34761.30586;20032.30586;11895;1184;1650;61884;35822;10807;9835;5420;77.36
28/07/2016;01/07/2016;0.496520178;0.519096726;0.899589137;0.237159567;0.550561798;0.694128138;0.820967485;0.646260363;0.314871017;0.381710278;34761.30586;20032.30586;11895;1184;1650;61255;35006;10979;9874;5396;77.36
29/07/2016;01/07/2016;0.494069113;0.51695734;0.891271671;0.23569264;0.54830131;0.654250697;0.779167995;0.585314749;0.311836115;0.377933639;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;61113;34944;10926;9825;5418;77.36
30/07/2016;01/07/2016;0.492346463;0.515754552;0.883856098;0.234225714;0.546240277;0.631247999;0.762551801;0.532841396;0.309559939;0.376854599;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;55693;31949;9219;9267;5258;117.58
31/07/2016;01/07/2016;0.491217592;0.514946121;0.88089989;0.23279739;0.544245728;0.613458636;0.743265859;0.507333516;0.307283763;0.3755058;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;49641;28370;7920;8431;4920;117.58
01/08/2016;01/08/2016;0.488980564;0.512998985;0.87418579;0.231195352;0.54185227;0.729418538;0.927894867;0.517459391;0.351523948;0.527842227;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;59319;34055;10463;9507;5294;117.58
02/08/2016;01/08/2016;0.486570926;0.510899035;0.865718008;0.229882839;0.539525298;0.744222387;0.961021572;0.507246377;0.351233672;0.51933488;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;61569;35343;10946;9794;5486;117.58
03/08/2016;01/08/2016;0.484378776;0.509020911;0.857500752;0.228763342;0.537397779;0.741892151;0.952442351;0.517362124;0.352394775;0.511600928;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;61584;35222;10905;9913;5544;117.58
04/08/2016;01/08/2016;0.48234888;0.507290671;0.8502856;0.227528036;0.535469716;0.741289031;0.938556906;0.545277697;0.349492017;0.504253674;26757.58331;18121.72201;5991.8636;1196.2969;1447.7008;61204;35004;10859;9831;5510;117.58
05/08/2016;01/08/2016;0.479723478;0.504564679;0.84519992;0.226369936;0.532411409;0.737423582;0.927795686;0.551113705;0.346879536;0.513921114;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;60651;34922;10755;9658;5316;117.58
06/08/2016;01/08/2016;0.477802327;0.502809792;0.84011424;0.225153931;0.530017951;0.68385558;0.853756509;0.505787375;0.348040639;0.514307811;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;56498;32820;9280;9227;5171;117.44
07/08/2016;01/08/2016;0.476438706;0.501537991;0.838059926;0.223918624;0.527890433;0.6797434;0.831539797;0.534383815;0.34658926;0.51778809;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;50917;29378;7960;8553;5026;117.44
08/08/2016;01/08/2016;0.474046329;0.49917678;0.832548352;0.222664016;0.52529752;0.709268854;0.86064964;0.588561424;0.344267054;0.494972931;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;61004;35136;10568;9780;5520;117.44
09/08/2016;01/08/2016;0.471474436;0.496667685;0.826385409;0.221197089;0.522837577;0.765139677;0.927746095;0.652465713;0.343105951;0.507347254;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;62732;36265;10949;9932;5586;117.44
10/08/2016;01/08/2016;0.468899092;0.494129014;0.819320573;0.220077593;0.520710059;0.740466595;0.895065708;0.62853808;0.344557329;0.507347254;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;62342;35687;10930;10099;5626;117.44
11/08/2016;01/08/2016;0.466461836;0.491772732;0.812005211;0.219035303;0.518848481;0.711818406;0.867294818;0.579612878;0.360522496;0.493039443;26199.74265;17217.82105;6503.9173;1202.7588;1275.2455;61554;34867;10991;10085;5611;117.44
12/08/2016;01/08/2016;0.464148859;0.489751654;0.804038481;0.217761393;0.516521508;0.700304301;0.865212001;0.545861298;0.35820029;0.484145398;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;60922;34583;10807;9919;5613;117.44
13/08/2016;01/08/2016;0.462588463;0.488484783;0.798877643;0.216545388;0.514593445;0.688735367;0.86853459;0.4998541;0.35616836;0.48066512;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;55546;31666;9172;9318;5390;115.63
14/08/2016;01/08/2016;0.461155798;0.487183405;0.796171961;0.215232875;0.512665381;0.685582696;0.872948178;0.479428071;0.355878084;0.483372003;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;50119;28600;7854;8582;5083;115.63
15/08/2016;01/08/2016;0.458863534;0.484792618;0.79136186;0.21424849;0.510537863;0.730487705;0.915993057;0.552669974;0.354426705;0.49187935;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;60265;34656;10319;9792;5498;115.63
16/08/2016;01/08/2016;0.456150102;0.481790577;0.787353442;0.213051786;0.50821089;0.786660087;0.944606992;0.695846708;0.354716981;0.491492653;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;62682;35946;10730;10270;5736;115.63
17/08/2016;01/08/2016;0.453585114;0.478951208;0.783996392;0.211719971;0.506149857;0.788990323;0.909595834;0.765295205;0.367198839;0.504640371;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;63689;36828;10750;10354;5757;115.63
18/08/2016;01/08/2016;0.451403321;0.476442113;0.783645656;0.210098632;0.504022339;0.830989391;0.917728738;0.902538664;0.360522496;0.496906419;25292.01868;16798.71168;6087.0554;1241.9725;1164.2791;63914;37113;10745;10298;5758;115.63
19/08/2016;01/08/2016;0.449539131;0.47410062;0.785499549;0.208901928;0.501362941;0.932587658;0.97396479;1.160392958;0.361683599;0.464810518;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;63892;37154;10827;10145;5766;115.63
20/08/2016;01/08/2016;0.450381469;0.473228106;0.812406053;0.207454303;0.498637059;1.269183321;1.08331267;2.1426904;0.361973875;0.454369683;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;58136;33954;9359;9497;5326;94.51
21/08/2016;01/08/2016;0.45273242;0.473302048;0.850987073;0.20637341;0.495445782;1.546673246;1.11668733;3.064682424;0.361103048;0.443928848;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;51306;29601;7907;8697;5101;94.51
22/08/2016;01/08/2016;0.45354714;0.472848537;0.874887263;0.204616958;0.491589655;1.660553225;1.366476568;2.993677658;0.359651669;0.386697602;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;59396;33390;10359;9981;5666;94.51
23/08/2016;01/08/2016;0.453502261;0.472079542;0.887513779;0.203227239;0.489129712;1.561997971;1.444086288;2.489738352;0.356748911;0.398685228;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;60463;34072;10774;10078;5539;94.51
24/08/2016;01/08/2016;0.452728967;0.470625351;0.897284297;0.201567295;0.486603284;1.439537243;1.429556162;2.085108452;0.34862119;0.404098995;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;60626;34580;10745;9885;5416;94.51
25/08/2016;01/08/2016;0.451458556;0.46881624;0.901843872;0.200428497;0.484409281;1.339803164;1.399156955;1.787763836;0.342815675;0.42420727;36242.34337;18844.64167;15020.6919;1207.6914;1169.3184;61024;35082;10801;9711;5430;94.51
26/08/2016;01/08/2016;0.450122553;0.46707614;0.904549554;0.199270397;0.482547703;1.233105793;1.319613191;1.561034919;0.342235123;0.441608662;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;61660;35465;10894;9735;5566;94.51
27/08/2016;01/08/2016;0.449356164;0.466366298;0.905451448;0.198092995;0.48022073;1.131918743;1.216513761;1.405602568;0.343396226;0.434648105;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;56518;32651;9513;9110;5244;140.71
28/08/2016;01/08/2016;0.448752028;0.465725469;0.907906604;0.196896292;0.478093212;1.037393426;1.107314654;1.287423402;0.342525399;0.423820572;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;50896;29404;8128;8349;5015;140.71
29/08/2016;01/08/2016;0.44642179;0.463147361;0.906653973;0.195197746;0.475500299;1.047920608;1.145202083;1.251434685;0.342525399;0.419953596;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;61886;36047;10644;9591;5604;140.71
30/08/2016;01/08/2016;0.444529982;0.46152064;0.90249524;0.193306182;0.473040356;1.039257614;1.11162906;1.281587394;0.33904209;0.444315545;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;63594;37069;10930;9894;5701;140.71
31/08/2016;01/08/2016;0.442700314;0.459568574;0.902044293;0.191530429;0.470846353;1.030320476;1.095710389;1.291994942;0.328882438;0.41453983;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;62979;36428;10824;9990;5737;140.71
01/09/2016;01/09/2016;0.441379239;0.458387353;0.9001904;0.190198614;0.46838641;1.020542497;1.139061937;1.082458771;0.352693056;0.514358974;39988.21082;22216.20642;15562.9931;1176.3737;1032.6376;62491;36087;10683;9937;5784;140.71
02/09/2016;01/09/2016;0.439704903;0.456819762;0.897685139;0.188480766;0.466524832;0.993883876;1.132832209;1.002415459;0.353017521;0.57025641;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;62020;35901;10670;9864;5585;140.71
03/09/2016;01/09/2016;0.439111117;0.456272583;0.900140295;0.186801521;0.464995678;0.970324456;1.121402461;0.949941696;0.350097339;0.571282051;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;56459;32765;9263;9258;5173;142.64
04/09/2016;01/09/2016;0.439187067;0.456193711;0.90700471;0.185218784;0.463865434;0.993637037;1.119240076;1.019073796;0.350746269;0.602051282;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;50290;28905;7920;8512;4953;142.64
05/09/2016;01/09/2016;0.43785105;0.454364854;0.912616495;0.183500936;0.461272522;1.023751406;1.104515265;1.135515576;0.355937703;0.586666667;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;60034;34751;10295;9640;5348;142.64
06/09/2016;01/09/2016;0.436829187;0.452506421;0.922136487;0.181976105;0.459277974;1.116453197;1.105699429;1.417041479;0.354639844;0.576923077;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;61650;35965;10459;9804;5422;142.64
07/09/2016;01/09/2016;0.435703756;0.450835309;0.929251428;0.18029686;0.456485606;1.115410987;1.112752922;1.403548226;0.354964309;0.56974359;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;54970;32312;8605;8954;5099;142.64
08/09/2016;01/09/2016;0.434740581;0.449602926;0.933059425;0.178868536;0.454424573;1.069224651;1.129588632;1.242378811;0.352368592;0.534871795;39647.35006;22202.64366;15311.2755;1116.2603;1017.1706;60769;35270;10134;9866;5499;142.64
09/09/2016;01/09/2016;0.433508132;0.448064912;0.93541437;0.177594626;0.452695964;0.995721456;1.106008341;1.05922039;0.351395198;0.524615385;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;61160;35399;10366;9887;5508;142.64
10/09/2016;01/09/2016;0.432555314;0.447113512;0.936516685;0.176204906;0.450501961;0.943610982;1.096535036;0.915542229;0.34944841;0.532307692;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;56621;32917;9051;9343;5310;146.18
11/09/2016;01/09/2016;0.431768203;0.446339576;0.938270368;0.174815187;0.448241473;0.903239077;1.06935077;0.833916375;0.349772875;0.55025641;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;51507;29962;8010;8479;5056;146.18
12/09/2016;01/09/2016;0.429413775;0.4439734;0.934662792;0.173039433;0.445715046;0.870738597;1.060340833;0.753456605;0.346528228;0.532820513;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;62596;36625;10781;9568;5622;146.18
13/09/2016;01/09/2016;0.427131844;0.441592436;0.931255637;0.171688317;0.443055648;0.847426017;1.027956546;0.736465101;0.344581441;0.527179487;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;64481;38057;10944;9776;5704;146.18
14/09/2016;01/09/2016;0.424622066;0.438964995;0.927948692;0.169893262;0.440728675;0.803296673;0.963754312;0.708978844;0.335820896;0.524615385;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;64659;38371;10555;9940;5793;146.18
15/09/2016;01/09/2016;0.422077765;0.436475582;0.922487223;0.168194715;0.438401702;0.771262445;0.932554188;0.66483425;0.330953926;0.515897436;34415.73536;19647.36116;12726.256;1030.3923;1011.7259;63717;37232;10712;10122;5651;146.18
16/09/2016;01/09/2016;0.418929322;0.433197443;0.91507165;0.166882202;0.436340669;0.739255643;0.898316429;0.623021822;0.324464633;0.526153846;26818;16909;7952;932;1025;72970;36430;10757;20251;5532;146.18
17/09/2016;01/09/2016;0.417520808;0.432265761;0.909509971;0.165569689;0.433681271;0.706919722;0.860680636;0.586789938;0.321868916;0.523589744;26818;16909;7952;932;1025;58160;33909;9316;9697;5238;145.5
18/09/2016;01/09/2016;0.415963848;0.430624227;0.908958814;0.164179969;0.431354298;0.690436357;0.829120115;0.588955522;0.317975341;0.522564103;26818;16909;7952;932;1025;52992;31083;8009;8856;5044;145.5
19/09/2016;01/09/2016;0.413761319;0.428095377;0.907555867;0.162944662;0.429160295;0.720770138;0.849971683;0.642512077;0.3137573;0.558974359;26818;16909;7952;932;1025;62329;36717;9968;10068;5576;145.5
20/09/2016;01/09/2016;0.411099642;0.425615822;0.900841768;0.161188211;0.426301443;0.717341817;0.858106369;0.626020323;0.310188189;0.521025641;26818;16909;7952;932;1025;62330;36481;9859;10410;5580;145.5
21/09/2016;01/09/2016;0.408582959;0.423441898;0.892774827;0.159817792;0.422578286;0.709223554;0.862997477;0.596368482;0.30532122;0.510769231;26818;16909;7952;932;1025;62212;35371;10617;10593;5631;145.5
22/09/2016;01/09/2016;0.405821167;0.420962343;0.88320473;0.158563184;0.419852403;0.667974;0.831333985;0.528485757;0.303698897;0.475384615;26818;16909;7952;932;1025;62685;35882;10790;10441;5572;145.5
23/09/2016;01/09/2016;0.402734865;0.418167298;0.872983265;0.156980447;0.417126521;0.617673679;0.776759512;0.469515242;0.300778715;0.446153846;22944.38707;15620.97927;5525.7149;883.8998;913.7931;62970;36392;10825;10313;5440;145.5
24/09/2016;01/09/2016;0.400318297;0.416190556;0.864365167;0.155359107;0.414267668;0.599270453;0.763939659;0.438614026;0.297858533;0.424615385;22944.38707;15620.97927;5525.7149;883.8998;913.7931;57313;32999;9392;9650;5272;155.22
25/09/2016;01/09/2016;0.398930496;0.415175072;0.860156328;0.154027293;0.411408816;0.577932586;0.733820728;0.418957188;0.298831927;0.445128205;22944.38707;15620.97927;5525.7149;883.8998;913.7931;50813;28835;7983;8905;5090;155.22
26/09/2016;01/09/2016;0.395940856;0.41245397;0.850085179;0.152734081;0.408350509;0.59833795;0.779385265;0.403215059;0.29688514;0.472820513;22944.38707;15620.97927;5525.7149;883.8998;913.7931;60280;34212;10517;10093;5458;155.22
27/09/2016;01/09/2016;0.392747534;0.409653996;0.837258242;0.151653188;0.405358686;0.60201311;0.79627246;0.38105947;0.295587281;0.511794872;22944.38707;15620.97927;5525.7149;883.8998;913.7931;62288;35328;10963;10377;5620;155.22
28/09/2016;01/09/2016;0.389619805;0.406942753;0.824230885;0.150437183;0.403164683;0.581552892;0.765999073;0.357487923;0.304996755;0.561025641;22944.38707;15620.97927;5525.7149;883.8998;913.7931;62760;35940;11149;9985;5686;155.22
29/09/2016;01/09/2016;0.386405769;0.404108272;0.812255737;0.149182574;0.399707466;0.545020707;0.701693868;0.339496918;0.300129786;0.636923077;22944.38707;15620.97927;5525.7149;883.8998;913.7931;62760;35940;11149;9985;5686;155.22
30/09/2016;01/09/2016;0.383212447;0.40128365;0.799078064;0.148005173;0.397845888;0.561339513;0.729547444;0.331167749;0.29688514;0.721025641;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;62806;36200;10998;10284;5324;155.22
01/10/2016;01/10/2016;0.380744096;0.39917874;0.789107125;0.146885676;0.395784855;0.466137164;0.577504604;0.282249587;0.272916049;0.714285714;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;56838;32527;9370;9808;5133;213.29
02/10/2016;01/10/2016;0.379432245;0.397867484;0.787603968;0.145746878;0.394122731;0.452962998;0.562427721;0.266256195;0.277959063;0.711309524;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;49900;28476;7926;8582;4916;213.29
03/10/2016;01/10/2016;0.376905205;0.395668913;0.778534923;0.144395761;0.391795758;0.468657852;0.579988864;0.280822946;0.289824978;0.719246032;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;60219;34313;10541;9814;5551;213.29
04/10/2016;01/10/2016;0.374229719;0.393435835;0.76881451;0.143025343;0.388006117;0.509464473;0.65721506;0.282625019;0.29516464;0.655257937;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;61654;34762;10931;10331;5630;213.29
05/10/2016;01/10/2016;0.371823508;0.391252052;0.759995992;0.142426991;0.384881324;0.533006754;0.692508673;0.288707013;0.321269653;0.653769841;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;61887;34760;10995;10500;5632;213.29
06/10/2016;01/10/2016;0.369831565;0.389595729;0.753582523;0.141461908;0.380692773;0.544849234;0.699832955;0.311232918;0.339068526;0.637400794;23052.03001;15757.45131;5134.5498;987.6053;1172.4236;61067;34194;10622;10670;5581;213.29
07/10/2016;01/10/2016;0.367073225;0.387086597;0.746718108;0.140303808;0.374509674;0.579996195;0.696706215;0.434825049;0.361317117;0.553075397;23948.693;16564.693;4809;1228;1347;60927;34165;10514;10674;5574;213.29
08/10/2016;01/10/2016;0.365136519;0.385533794;0.740204429;0.1390492;0.371118942;0.577261486;0.701717565;0.419432347;0.358647286;0.544146825;23948.693;16564.693;4809;1228;1347;56302;31877;9207;9842;5376;214.32
09/10/2016;01/10/2016;0.36389026;0.384557747;0.736145906;0.138219228;0.368526029;0.569176258;0.704458817;0.387520649;0.367250074;0.540178571;23948.693;16564.693;4809;1228;1347;51048;29087;7966;8903;5092;214.32
10/10/2016;01/10/2016;0.361080137;0.38199932;0.728179176;0.136346967;0.365933116;0.578307809;0.730629203;0.369049407;0.371106497;0.543154762;23948.693;16564.693;4809;1228;1347;60752;34657;10539;9951;5605;214.32
11/10/2016;01/10/2016;0.358114663;0.37915005;0.719160236;0.135034453;0.363739113;0.580852278;0.744378293;0.3580868;0.356570751;0.533730159;23948.693;16564.693;4809;1228;1347;62579;35896;10902;10105;5676;214.32
12/10/2016;01/10/2016;0.35635402;0.377395137;0.716554765;0.133683337;0.361611595;0.591910016;0.766522465;0.353806878;0.355087511;0.538690476;23948.693;16564.693;4809;1228;1347;54774;31781;8814;9032;5147;214.32
13/10/2016;01/10/2016;0.354078994;0.374915582;0.714600661;0.132197109;0.358952197;0.680062779;0.814794192;0.546553537;0.35390092;0.547123016;23948.693;16564.693;4809;1228;1347;63204;36883;10586;10143;5592;214.32
14/10/2016;01/10/2016;0.352294186;0.37334799;0.709840665;0.130923199;0.35642577;0.747503091;0.873688268;0.657380988;0.356570751;0.535218254;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;64197;37493;10755;10244;5705;214.32
15/10/2016;01/10/2016;0.351148042;0.372662785;0.705732037;0.129745797;0.353101523;0.751902407;0.901143616;0.622540922;0.3636903;0.527281746;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;59275;34734;9479;9584;5478;193.41
16/10/2016;01/10/2016;0.350067491;0.371711386;0.706082774;0.128356077;0.349444851;0.738680681;0.910266844;0.562546929;0.380005933;0.514880952;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;54038;31503;8325;8937;5273;193.41
17/10/2016;01/10/2016;0.347737229;0.369202254;0.704529512;0.127101469;0.344790905;0.836416817;0.95061464;0.799294188;0.397804806;0.492559524;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;65817;38841;11181;10033;5762;193.41
18/10/2016;01/10/2016;0.345962778;0.366022705;0.717406554;0.125885464;0.340602354;1.084561971;0.961708142;1.561120288;0.418866805;0.472222222;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;68265;40612;11365;10508;5780;193.41
19/10/2016;01/10/2016;0.345127336;0.363084704;0.74155727;0.124650157;0.336347317;1.270641111;0.935966077;2.185087851;0.4615841;0.458333333;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;69154;41286;11579;10538;5751;193.41
20/10/2016;01/10/2016;0.344737233;0.360304448;0.772572402;0.123337644;0.329698823;1.411181394;0.903627875;2.690569155;0.448531593;0.446924603;27535.97991;18283.46071;6569.0323;1296.9782;1386.5087;68973;40922;11540;10682;5829;193.41
21/10/2016;01/10/2016;0.344505933;0.358934038;0.789207335;0.122140941;0.325776212;1.310520308;0.931168887;2.321369575;0.459507565;0.44890873;43410.94538;24134.57818;16872.5483;1437.5509;966.268;66591;39285;11075;10459;5772;193.41
22/10/2016;01/10/2016;0.344416174;0.359259387;0.79922838;0.120712617;0.311282495;1.128055741;0.916734484;1.770686289;0.463660635;0.440972222;43410.94538;24134.57818;16872.5483;1437.5509;966.268;58814;34249;9526;9603;5436;165.81
